Data1,Data2,Preference,ScriptAgentLabel
PBT_SP_coord_20_1_steps_26_to_55,SP_PPO_coord_40_1_steps_71_to_100,1,0
PBT_SP_coord_20_1_steps_26_to_55,SP_PPO_coord_40_1_steps_76_to_105,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_PPO_coord_40_1_steps_81_to_110,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_PPO_coord_40_1_steps_86_to_115,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_PPO_coord_40_1_steps_91_to_120,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_PPO_coord_40_1_steps_96_to_125,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_101_to_130,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_106_to_135,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_111_to_140,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_116_to_145,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_11_to_40,1,0
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_121_to_150,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_126_to_155,1,2
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_131_to_160,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_136_to_165,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_141_to_170,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_146_to_175,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_151_to_180,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_156_to_185,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_161_to_190,1,2
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_166_to_195,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_16_to_45,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_171_to_200,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_1_to_30,1,0
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_21_to_50,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_26_to_55,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_31_to_60,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_36_to_65,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_41_to_70,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_46_to_75,1,0
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_51_to_80,1,2
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_56_to_85,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_61_to_90,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_66_to_95,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_6_to_35,1,0
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_71_to_100,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_76_to_105,0,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_81_to_110,1,1
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_86_to_115,1,0
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_91_to_120,1,0
PBT_SP_coord_20_1_steps_26_to_55,SP_SP_coord_100_1_steps_96_to_125,1,1
PBT_SP_coord_20_1_steps_31_to_60,PBT_SP_coord_20_1_steps_36_to_65,1,1
PBT_SP_coord_20_1_steps_31_to_60,PBT_SP_coord_20_1_steps_41_to_70,1,1
PBT_SP_coord_20_1_steps_31_to_60,PBT_SP_coord_20_1_steps_46_to_75,1,1
PBT_SP_coord_20_1_steps_31_to_60,PBT_SP_coord_20_1_steps_51_to_80,1,1
PBT_SP_coord_20_1_steps_31_to_60,PBT_SP_coord_20_1_steps_56_to_85,1,1
PBT_SP_coord_20_1_steps_31_to_60,PBT_SP_coord_20_1_steps_61_to_90,0,1
PBT_SP_coord_20_1_steps_31_to_60,PBT_SP_coord_20_1_steps_66_to_95,0,0
PBT_SP_coord_20_1_steps_31_to_60,PBT_SP_coord_20_1_steps_6_to_35,1,0
PBT_SP_coord_20_1_steps_31_to_60,PBT_SP_coord_20_1_steps_71_to_100,0,0
PBT_SP_coord_20_1_steps_31_to_60,PBT_SP_coord_20_1_steps_76_to_105,0,0
PBT_SP_coord_20_1_steps_31_to_60,PBT_SP_coord_20_1_steps_81_to_110,0,0
PBT_SP_coord_20_1_steps_31_to_60,PBT_SP_coord_20_1_steps_86_to_115,0,0
PBT_SP_coord_20_1_steps_31_to_60,PBT_SP_coord_20_1_steps_91_to_120,0,0
PBT_SP_coord_20_1_steps_31_to_60,PBT_SP_coord_20_1_steps_96_to_125,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_101_to_130,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_106_to_135,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_111_to_140,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_116_to_145,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_11_to_40,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_121_to_150,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_126_to_155,1,2
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_131_to_160,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_136_to_165,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_141_to_170,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_146_to_175,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_151_to_180,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_156_to_185,0,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_161_to_190,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_166_to_195,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_16_to_45,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_171_to_200,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_1_to_30,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_21_to_50,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_26_to_55,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_31_to_60,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_36_to_65,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_41_to_70,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_46_to_75,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_51_to_80,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_56_to_85,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_61_to_90,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_66_to_95,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_6_to_35,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_71_to_100,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_76_to_105,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_81_to_110,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_86_to_115,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_91_to_120,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PBT_coord_60_1_steps_96_to_125,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_101_to_130,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_106_to_135,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_111_to_140,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_116_to_145,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_11_to_40,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_121_to_150,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_126_to_155,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_131_to_160,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_136_to_165,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_141_to_170,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_146_to_175,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_151_to_180,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_156_to_185,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_161_to_190,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_166_to_195,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_16_to_45,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_171_to_200,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_1_to_30,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_21_to_50,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_26_to_55,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_31_to_60,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_36_to_65,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_41_to_70,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_46_to_75,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_51_to_80,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_56_to_85,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_61_to_90,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_66_to_95,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_6_to_35,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_71_to_100,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_76_to_105,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_81_to_110,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_86_to_115,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_91_to_120,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_PPO_coord_60_1_steps_96_to_125,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_101_to_130,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_106_to_135,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_111_to_140,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_116_to_145,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_11_to_40,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_121_to_150,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_126_to_155,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_131_to_160,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_136_to_165,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_141_to_170,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_146_to_175,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_151_to_180,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_156_to_185,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_161_to_190,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_166_to_195,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_16_to_45,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_171_to_200,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_1_to_30,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_21_to_50,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_26_to_55,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_31_to_60,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_36_to_65,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_41_to_70,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_46_to_75,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_51_to_80,0,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_56_to_85,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_61_to_90,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_66_to_95,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_6_to_35,1,0
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_71_to_100,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_76_to_105,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_81_to_110,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_86_to_115,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_91_to_120,1,1
PBT_SP_coord_20_1_steps_31_to_60,PPO_SP_coord_20_1_steps_96_to_125,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_101_to_130,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_106_to_135,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_111_to_140,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_116_to_145,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_11_to_40,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_121_to_150,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_126_to_155,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_131_to_160,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_136_to_165,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_141_to_170,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_146_to_175,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_151_to_180,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_156_to_185,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_161_to_190,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_166_to_195,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_16_to_45,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_171_to_200,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_1_to_30,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_21_to_50,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_26_to_55,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_31_to_60,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_36_to_65,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_41_to_70,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_46_to_75,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_51_to_80,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_56_to_85,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_61_to_90,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_66_to_95,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_6_to_35,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_71_to_100,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_76_to_105,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_81_to_110,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_86_to_115,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_91_to_120,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PBT_coord_20_1_steps_96_to_125,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_101_to_130,0,1
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_106_to_135,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_111_to_140,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_116_to_145,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_11_to_40,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_121_to_150,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_126_to_155,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_131_to_160,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_136_to_165,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_141_to_170,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_146_to_175,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_151_to_180,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_156_to_185,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_161_to_190,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_166_to_195,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_16_to_45,1,2
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_171_to_200,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_1_to_30,0,1
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_21_to_50,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_26_to_55,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_31_to_60,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_36_to_65,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_41_to_70,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_46_to_75,0,1
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_51_to_80,0,1
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_56_to_85,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_61_to_90,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_66_to_95,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_6_to_35,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_71_to_100,1,2
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_76_to_105,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_81_to_110,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_86_to_115,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_91_to_120,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_PPO_coord_40_1_steps_96_to_125,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_101_to_130,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_106_to_135,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_111_to_140,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_116_to_145,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_11_to_40,1,2
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_121_to_150,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_126_to_155,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_131_to_160,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_136_to_165,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_141_to_170,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_146_to_175,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_151_to_180,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_156_to_185,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_161_to_190,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_166_to_195,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_16_to_45,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_171_to_200,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_1_to_30,1,0
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_21_to_50,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_26_to_55,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_31_to_60,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_36_to_65,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_41_to_70,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_46_to_75,1,2
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_51_to_80,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_56_to_85,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_61_to_90,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_66_to_95,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_6_to_35,0,0
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_71_to_100,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_76_to_105,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_81_to_110,1,1
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_86_to_115,1,2
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_91_to_120,1,2
PBT_SP_coord_20_1_steps_31_to_60,SP_SP_coord_100_1_steps_96_to_125,1,1
PBT_SP_coord_20_1_steps_36_to_65,PBT_SP_coord_20_1_steps_41_to_70,1,0
PBT_SP_coord_20_1_steps_36_to_65,PBT_SP_coord_20_1_steps_46_to_75,1,0
PBT_SP_coord_20_1_steps_36_to_65,PBT_SP_coord_20_1_steps_51_to_80,0,0
PBT_SP_coord_20_1_steps_36_to_65,PBT_SP_coord_20_1_steps_56_to_85,0,0
PBT_SP_coord_20_1_steps_36_to_65,PBT_SP_coord_20_1_steps_61_to_90,0,0
PBT_SP_coord_20_1_steps_36_to_65,PBT_SP_coord_20_1_steps_66_to_95,0,0
PBT_SP_coord_20_1_steps_36_to_65,PBT_SP_coord_20_1_steps_6_to_35,1,0
PBT_SP_coord_20_1_steps_36_to_65,PBT_SP_coord_20_1_steps_71_to_100,0,0
PBT_SP_coord_20_1_steps_36_to_65,PBT_SP_coord_20_1_steps_76_to_105,0,0
PBT_SP_coord_20_1_steps_36_to_65,PBT_SP_coord_20_1_steps_81_to_110,0,0
PBT_SP_coord_20_1_steps_36_to_65,PBT_SP_coord_20_1_steps_86_to_115,0,0
PBT_SP_coord_20_1_steps_36_to_65,PBT_SP_coord_20_1_steps_91_to_120,0,0
PBT_SP_coord_20_1_steps_36_to_65,PBT_SP_coord_20_1_steps_96_to_125,0,0
PBT_SP_coord_20_1_steps_36_to_65,PPO_PBT_coord_60_1_steps_101_to_130,1,2
